ID,Value,Squared,Cubed,Square Root,Natural Log,Sine,Cosine,Is Even
2542,42,6461764,16425804088,50.418,7.841,-0.436,-0.900,true
2543,34,6466849,16445197007,50.428,7.841,-0.993,-0.119,false
2544,57,6471936,16464605184,50.438,7.841,-0.637,0.771,true
2545,89,6477025,16484028625,50.448,7.842,0.305,0.952,false
2546,68,6482116,16503467336,50.458,7.842,0.966,0.258,true
2547,61,6487209,16522921323,50.468,7.843,0.739,-0.674,false
2548,12,6492304,16542390592,50.478,7.843,-0.168,-0.986,true
2549,43,6497401,16561875149,50.488,7.843,-0.920,-0.392,false
2550,66,6502500,16581375000,50.498,7.844,-0.827,0.563,true
2551,50,6507601,16600890151,50.507,7.844,0.027,1.000,false
2552,3,6512704,16620420608,50.517,7.845,0.856,0.518,true
2553,99,6517809,16639966377,50.527,7.845,0.898,-0.440,false
2554,52,6522916,16659527464,50.537,7.845,0.115,-0.993,true
2555,65,6528025,16679103875,50.547,7.846,-0.774,-0.633,false
2556,77,6533136,16698695616,50.557,7.846,-0.951,0.309,true
2557,100,6538249,16718302693,50.567,7.847,-0.254,0.967,false
2558,29,6543364,16737925112,50.577,7.847,0.677,0.736,true
2559,78,6548481,16757562879,50.587,7.847,0.985,-0.172,false
2560,38,6553600,16777216000,50.596,7.848,0.388,-0.922,true
2561,77,6558721,16796884481,50.606,7.848,-0.566,-0.824,false
2562,65,6563844,16816568328,50.616,7.849,-1.000,0.031,true
2563,94,6568969,16836267547,50.626,7.849,-0.514,0.858,false
2564,13,6574096,16855982144,50.636,7.849,0.444,0.896,true
2565,48,6579225,16875712125,50.646,7.850,0.994,0.110,false
2566,77,6584356,16895457496,50.656,7.850,0.630,-0.777,true
2567,23,6589489,16915218263,50.666,7.850,-0.313,-0.950,false
2568,31,6594624,16934994432,50.675,7.851,-0.968,-0.249,true
2569,43,6599761,16954786009,50.685,7.851,-0.733,0.680,false
2570,59,6604900,16974593000,50.695,7.852,0.176,0.984,true
2571,20,6610041,16994415411,50.705,7.852,0.924,0.384,false
2572,4,6615184,17014253248,50.715,7.852,0.822,-0.570,true
2573,45,6620329,17034106517,50.725,7.853,-0.036,-0.999,false
2574,44,6625476,17053975224,50.735,7.853,-0.860,-0.510,true
2575,20,6630625,17073859375,50.744,7.854,-0.894,0.448,false
2576,91,6635776,17093758976,50.754,7.854,-0.106,0.994,true
2577,59,6640929,17113674033,50.764,7.854,0.780,0.626,false
2578,75,6646084,17133604552,50.774,7.855,0.948,-0.318,true
2579,49,6651241,17153550539,50.784,7.855,0.245,-0.970,false
2580,12,6656400,17173512000,50.794,7.856,-0.683,-0.730,true
2581,60,6661561,17193488941,50.804,7.856,-0.984,0.181,false
2582,7,6666724,17213481368,50.813,7.856,-0.379,0.925,true
2583,41,6671889,17233489287,50.823,7.857,0.574,0.819,false
2584,38,6677056,17253512704,50.833,7.857,0.999,-0.040,true
2585,26,6682225,17273551625,50.843,7.857,0.506,-0.862,false
2586,6,6687396,17293606056,50.853,7.858,-0.452,-0.892,true
2587,56,6692569,17313676003,50.863,7.858,-0.995,-0.101,false
2588,68,6697744,17333761472,50.872,7.859,-0.623,0.782,true
2589,40,6702921,17353862469,50.882,7.859,0.322,0.947,false
2590,66,6708100,17373979000,50.892,7.859,0.971,0.241,true
2591,90,6713281,17394111071,50.902,7.860,0.727,-0.687,false
2592,71,6718464,17414258688,50.912,7.860,-0.185,-0.983,true
2593,99,6723649,17434421857,50.922,7.861,-0.927,-0.375,false
2594,44,6728836,17454600584,50.931,7.861,-0.817,0.577,true
2595,12,6734025,17474794875,50.941,7.861,0.044,0.999,false
2596,35,6739216,17495004736,50.951,7.862,0.865,0.502,true
2597,48,6744409,17515230173,50.961,7.862,0.890,-0.456,false
2598,85,6749604,17535471192,50.971,7.862,0.097,-0.995,true
2599,64,6754801,17555727799,50.980,7.863,-0.785,-0.619,false
2600,25,6760000,17576000000,50.990,7.863,-0.945,0.326,true
2601,63,6765201,17596287801,51.000,7.864,-0.236,0.972,false
2602,35,6770404,17616591208,51.010,7.864,0.690,0.724,true
2603,25,6775609,17636910227,51.020,7.864,0.982,-0.189,false
2604,53,6780816,17657244864,51.029,7.865,0.371,-0.929,true
2605,27,6786025,17677595125,51.039,7.865,-0.581,-0.814,false
2606,80,6791236,17697961016,51.049,7.866,-0.999,0.049,true
2607,57,6796449,17718342543,51.059,7.866,-0.499,0.867,false
2608,52,6801664,17738739712,51.069,7.866,0.460,0.888,true
2609,59,6806881,17759152529,51.078,7.867,0.996,0.093,false
2610,97,6812100,17779581000,51.088,7.867,0.616,-0.788,true
2611,30,6817321,17800025131,51.098,7.867,-0.330,-0.944,false
2612,67,6822544,17820484928,51.108,7.868,-0.973,-0.232,true
2613,88,6827769,17840960397,51.118,7.868,-0.721,0.693,false
2614,16,6832996,17861451544,51.127,7.869,0.194,0.981,true
2615,37,6838225,17881958375,51.137,7.869,0.930,0.367,false
2616,68,6843456,17902480896,51.147,7.869,0.811,-0.584,true
2617,55,6848689,17923019113,51.157,7.870,-0.053,-0.999,false
2618,1,6853924,17943573032,51.166,7.870,-0.869,-0.495,true
2619,93,6859161,17964142659,51.176,7.871,-0.886,0.464,false
2620,18,6864400,17984728000,51.186,7.871,-0.088,0.996,true
2621,6,6869641,18005329061,51.196,7.871,0.791,0.612,false
2622,74,6874884,18025945848,51.205,7.872,0.942,-0.334,true
2623,55,6880129,18046578367,51.215,7.872,0.228,-0.974,false
2624,59,6885376,18067226624,51.225,7.872,-0.696,-0.718,true
2625,30,6890625,18087890625,51.235,7.873,-0.980,0.198,false
2626,33,6895876,18108570376,51.245,7.873,-0.363,0.932,true
2627,36,6901129,18129265883,51.254,7.874,0.588,0.809,false
2628,88,6906384,18149977152,51.264,7.874,0.998,-0.058,true
2629,50,6911641,18170704189,51.274,7.874,0.491,-0.871,false
2630,42,6916900,18191447000,51.284,7.875,-0.468,-0.884,true
2631,74,6922161,18212205591,51.293,7.875,-0.996,-0.084,false
2632,97,6927424,18232979968,51.303,7.875,-0.609,0.793,true
2633,16,6932689,18253770137,51.313,7.876,0.339,0.941,false
2634,8,6937956,18274576104,51.323,7.876,0.975,0.224,true
2635,39,6943225,18295397875,51.332,7.877,0.715,-0.699,false
2636,22,6948496,18316235456,51.342,7.877,-0.202,-0.979,true
2637,18,6953769,18337088853,51.352,7.877,-0.933,-0.359,false
2638,45,6959044,18357958072,51.361,7.878,-0.806,0.592,true
2639,12,6964321,18378843119,51.371,7.878,0.062,0.998,false
2640,46,6969600,18399744000,51.381,7.879,0.873,0.487,true
2641,90,6974881,18420660721,51.391,7.879,0.882,-0.472,false
2642,100,6980164,18441593288,51.400,7.879,0.079,-0.997,true
2643,36,6985449,18462541707,51.410,7.880,-0.796,-0.605,false
2644,1,6990736,18483505984,51.420,7.880,-0.939,0.343,true
2645,92,6996025,18504486125,51.430,7.880,-0.219,0.976,false
2646,34,7001316,18525482136,51.439,7.881,0.703,0.712,true
2647,29,7006609,18546494023,51.449,7.881,0.978,-0.207,false
2648,75,7011904,18567521792,51.459,7.882,0.355,-0.935,true
2649,100,7017201,18588565449,51.468,7.882,-0.595,-0.804,false
2650,89,7022500,18609625000,51.478,7.882,-0.998,0.067,true
2651,26,7027801,18630700451,51.488,7.883,-0.483,0.876,false
2652,88,7033104,18651791808,51.498,7.883,0.476,0.880,true
2653,62,7038409,18672899077,51.507,7.883,0.997,0.075,false
2654,2,7043716,18694022264,51.517,7.884,0.602,-0.799,true
2655,44,7049025,18715161375,51.527,7.884,-0.347,-0.938,false
2656,16,7054336,18736316416,51.536,7.885,-0.977,-0.215,true
2657,4,7059649,18757487393,51.546,7.885,-0.709,0.706,false
2658,84,7064964,18778674312,51.556,7.885,0.211,0.977,true
2659,49,7070281,18799877179,51.565,7.886,0.937,0.351,false
2660,76,7075600,18821096000,51.575,7.886,0.801,-0.599,true
2661,98,7080921,18842330781,51.585,7.886,-0.071,-0.997,false
2662,52,7086244,18863581528,51.595,7.887,-0.878,-0.479,true
2663,41,7091569,18884848247,51.604,7.887,-0.877,0.480,false
2664,60,7096896,18906130944,51.614,7.888,-0.071,0.998,true
2665,87,7102225,18927429625,51.624,7.888,0.801,0.598,false
2666,23,7107556,18948744296,51.633,7.888,0.936,-0.351,true
2667,11,7112889,18970074963,51.643,7.889,0.211,-0.978,false
2668,10,7118224,18991421632,51.653,7.889,-0.709,-0.705,true
2669,48,7123561,19012784309,51.662,7.889,-0.977,0.215,false
2670,47,7128900,19034163000,51.672,7.890,-0.346,0.938,true
2671,37,7134241,19055557711,51.682,7.890,0.602,0.798,false
2672,13,7139584,19076968448,51.691,7.891,0.997,-0.075,true
2673,25,7144929,19098395217,51.701,7.891,0.475,-0.880,false
2674,66,7150276,19119838024,51.711,7.891,-0.484,-0.875,true
2675,55,7155625,19141296875,51.720,7.892,-0.998,-0.066,false
2676,52,7160976,19162771776,51.730,7.892,-0.595,0.804,true
2677,80,7166329,19184262733,51.740,7.892,0.355,0.935,false
2678,90,7171684,19205769752,51.749,7.893,0.979,0.206,true
2679,10,7177041,19227292839,51.759,7.893,0.702,-0.712,false
2680,34,7182400,19248832000,51.769,7.894,-0.220,-0.976,true
2681,21,7187761,19270387241,51.778,7.894,-0.940,-0.342,false
2682,14,7193124,19291958568,51.788,7.894,-0.796,0.606,true
2683,25,7198489,19313545987,51.798,7.895,0.080,0.997,false
2684,96,7203856,19335149504,51.807,7.895,0.882,0.471,true
2685,39,7209225,19356769125,51.817,7.895,0.873,-0.487,false
2686,56,7214596,19378404856,51.827,7.896,0.062,-0.998,true
2687,50,7219969,19400056703,51.836,7.896,-0.807,-0.591,false
2688,65,7225344,19421724672,51.846,7.897,-0.933,0.359,true
2689,86,7230721,19443408769,51.856,7.897,-0.202,0.979,false
2690,77,7236100,19465109000,51.865,7.897,0.715,0.699,true
2691,60,7241481,19486825371,51.875,7.898,0.975,-0.224,false
2692,20,7246864,19508557888,51.884,7.898,0.338,-0.941,true
2693,13,7252249,19530306557,51.894,7.898,-0.609,-0.793,false
2694,97,7257636,19552071384,51.904,7.899,-0.996,0.084,true
2695,54,7263025,19573852375,51.913,7.899,-0.468,0.884,false
2696,16,7268416,19595649536,51.923,7.900,0.491,0.871,true
2697,16,7273809,19617462873,51.933,7.900,0.998,0.057,false
2698,64,7279204,19639292392,51.942,7.900,0.588,-0.809,true
2699,53,7284601,19661138099,51.952,7.901,-0.363,-0.932,false
2700,91,7290000,19683000000,51.962,7.901,-0.980,-0.198,true
2701,98,7295401,19704878101,51.971,7.901,-0.696,0.718,false
2702,26,7300804,19726772408,51.981,7.902,0.228,0.974,true
2703,6,7306209,19748682927,51.990,7.902,0.943,0.334,false
2704,23,7311616,19770609664,52.000,7.902,0.790,-0.613,true
2705,63,7317025,19792552625,52.010,7.903,-0.089,-0.996,false
2706,83,7322436,19814511816,52.019,7.903,-0.886,-0.464,true
2707,56,7327849,19836487243,52.029,7.904,-0.869,0.495,false
2708,75,7333264,19858478912,52.038,7.904,-0.053,0.999,true
2709,70,7338681,19880486829,52.048,7.904,0.812,0.584,false
2710,61,7344100,19902511000,52.058,7.905,0.930,-0.368,true
2711,56,7349521,19924551431,52.067,7.905,0.193,-0.981,false
2712,9,7354944,19946608128,52.077,7.905,-0.721,-0.693,true
2713,51,7360369,19968681097,52.086,7.906,-0.973,0.233,false
2714,93,7365796,19990770344,52.096,7.906,-0.330,0.944,true
2715,17,7371225,20012875875,52.106,7.907,0.616,0.788,false
2716,18,7376656,20034997696,52.115,7.907,0.996,-0.093,true
2717,14,7382089,20057135813,52.125,7.907,0.460,-0.888,false
2718,96,7387524,20079290232,52.134,7.908,-0.499,-0.867,true
2719,39,7392961,20101460959,52.144,7.908,-0.999,-0.048,false
2720,77,7398400,20123648000,52.154,7.908,-0.580,0.814,true
2721,58,7403841,20145851361,52.163,7.909,0.372,0.928,false
2722,36,7409284,20168071048,52.173,7.909,0.982,0.189,true
2723,40,7414729,20190307067,52.182,7.909,0.690,-0.724,false
2724,45,7420176,20212559424,52.192,7.910,-0.237,-0.972,true
2725,35,7425625,20234828125,52.202,7.910,-0.946,-0.326,false
2726,17,7431076,20257113176,52.211,7.911,-0.785,0.620,true
2727,11,7436529,20279414583,52.221,7.911,0.097,0.995,false
2728,2,7441984,20301732352,52.230,7.911,0.890,0.456,true
2729,46,7447441,20324066489,52.240,7.912,0.864,-0.503,false
2730,53,7452900,20346417000,52.249,7.912,0.044,-0.999,true
2731,82,7458361,20368783891,52.259,7.912,-0.817,-0.577,false
2732,93,7463824,20391167168,52.269,7.913,-0.927,0.376,true
2733,96,7469289,20413566837,52.278,7.913,-0.185,0.983,false
2734,77,7474756,20435982904,52.288,7.914,0.727,0.686,true
2735,77,7480225,20458415375,52.297,7.914,0.970,-0.241,false
2736,94,7485696,20480864256,52.307,7.914,0.321,-0.947,true
2737,26,7491169,20503329553,52.316,7.915,-0.623,-0.782,false
2738,44,7496644,20525811272,52.326,7.915,-0.995,0.102,true
2739,68,7502121,20548309419,52.335,7.915,-0.452,0.892,false
2740,21,7507600,20570824000,52.345,7.916,0.507,0.862,true
2741,72,7513081,20593355021,52.355,7.916,0.999,0.040,false
2742,80,7518564,20615902488,52.364,7.916,0.573,-0.819,true
2743,57,7524049,20638466407,52.374,7.917,-0.380,-0.925,false
2744,96,7529536,20661046784,52.383,7.917,-0.984,-0.180,true
2745,7,7535025,20683643625,52.393,7.918,-0.683,0.730,false
2746,13,7540516,20706256936,52.402,7.918,0.245,0.969,true
2747,86,7546009,20728886723,52.412,7.918,0.948,0.317,false
2748,23,7551504,20751532992,52.421,7.919,0.779,-0.627,true
2749,82,7557001,20774195749,52.431,7.919,-0.106,-0.994,false
2750,92,7562500,20796875000,52.440,7.919,-0.894,-0.448,true
2751,23,7568001,20819570751,52.450,7.920,-0.860,0.510,false
2752,29,7573504,20842283008,52.460,7.920,-0.035,0.999,true
2753,56,7579009,20865011777,52.469,7.920,0.822,0.570,false
2754,94,7584516,20887757064,52.479,7.921,0.923,-0.384,true
2755,48,7590025,20910518875,52.488,7.921,0.176,-0.984,false
2756,25,7595536,20933297216,52.498,7.922,-0.733,-0.680,true
2757,41,7601049,20956092093,52.507,7.922,-0.968,0.250,false
2758,84,7606564,20978903512,52.517,7.922,-0.313,0.950,true
2759,57,7612081,21001731479,52.526,7.923,0.630,0.777,false
2760,90,7617600,21024576000,52.536,7.923,0.994,-0.111,true
2761,26,7623121,21047437081,52.545,7.923,0.444,-0.896,false
2762,24,7628644,21070314728,52.555,7.924,-0.514,-0.858,true
2763,64,7634169,21093208947,52.564,7.924,-1.000,-0.031,false
2764,15,7639696,21116119744,52.574,7.924,-0.566,0.824,true
2765,30,7645225,21139047125,52.583,7.925,0.388,0.922,false
2766,10,7650756,21161991096,52.593,7.925,0.985,0.171,true
2767,23,7656289,21184951663,52.602,7.926,0.677,-0.736,false
2768,1,7661824,21207928832,52.612,7.926,-0.254,-0.967,true
2769,97,7667361,21230922609,52.621,7.926,-0.951,-0.309,false
2770,45,7672900,21253933000,52.631,7.927,-0.774,0.634,true
2771,53,7678441,21276960011,52.640,7.927,0.115,0.993,false
2772,74,7683984,21300003648,52.650,7.927,0.898,0.440,true
2773,42,7689529,21323063917,52.659,7.928,0.855,-0.518,false
2774,19,7695076,21346140824,52.669,7.928,0.026,-1.000,true
2775,7,7700625,21369234375,52.678,7.928,-0.827,-0.562,false
2776,67,7706176,21392344576,52.688,7.929,-0.920,0.392,true
2777,38,7711729,21415471433,52.697,7.929,-0.167,0.986,false
2778,87,7717284,21438614952,52.707,7.929,0.739,0.673,true
2779,31,7722841,21461775139,52.716,7.930,0.966,-0.258,false
2780,28,7728400,21484952000,52.726,7.930,0.305,-0.952,true
2781,36,7733961,21508145541,52.735,7.931,-0.637,-0.771,false
2782,15,7739524,21531355768,52.745,7.931,-0.993,0.119,true
2783,66,7745089,21554582687,52.754,7.931,-0.436,0.900,false
2784,68,7750656,21577826304,52.764,7.932,0.522,0.853,true
2785,36,7756225,21601086625,52.773,7.932,1.000,0.022,false
2786,29,7761796,21624363656,52.783,7.932,0.559,-0.829,true
2787,96,7767369,21647657403,52.792,7.933,-0.396,-0.918,false
2788,60,7772944,21670967872,52.802,7.933,-0.987,-0.163,true
2789,65,7778521,21694295069,52.811,7.933,-0.670,0.742,false
2790,24,7784100,21717639000,52.820,7.934,0.263,0.965,true
2791,60,7789681,21740999671,52.830,7.934,0.954,0.300,false
2792,38,7795264,21764377088,52.839,7.935,0.768,-0.640,true
2793,75,7800849,21787771257,52.849,7.935,-0.124,-0.992,false
2794,19,7806436,21811182184,52.858,7.935,-0.902,-0.432,true
2795,90,7812025,21834609875,52.868,7.936,-0.851,0.526,false
2796,76,7817616,21858054336,52.877,7.936,-0.017,1.000,true
2797,73,7823209,21881515573,52.887,7.936,0.832,0.555,false
2798,26,7828804,21904993592,52.896,7.937,0.916,-0.400,true
2799,75,7834401,21928488399,52.906,7.937,0.158,-0.987,false
2800,45,7840000,21952000000,52.915,7.937,-0.745,-0.667,true
2801,17,7845601,21975528401,52.924,7.938,-0.964,0.267,false
2802,52,7851204,21999073608,52.934,7.938,-0.296,0.955,true
2803,15,7856809,22022635627,52.943,7.938,0.644,0.765,false
2804,39,7862416,22046214464,52.953,7.939,0.992,-0.128,true
2805,24,7868025,22069810125,52.962,7.939,0.428,-0.904,false
2806,83,7873636,22093422616,52.972,7.940,-0.529,-0.848,true
2807,47,7879249,22117051943,52.981,7.940,-1.000,-0.013,false
2808,2,7884864,22140698112,52.991,7.940,-0.551,0.834,true
2809,69,7890481,22164361129,53.000,7.941,0.404,0.915,false
2810,91,7896100,22188041000,53.009,7.941,0.988,0.154,true
2811,66,7901721,22211737731,53.019,7.941,0.663,-0.748,false
2812,31,7907344,22235451328,53.028,7.942,-0.271,-0.963,true
2813,87,7912969,22259181797,53.038,7.942,-0.956,-0.292,false
2814,75,7918596,22282929144,53.047,7.942,-0.762,0.647,true
2815,29,7924225,22306693375,53.057,7.943,0.133,0.991,false
2816,2,7929856,22330474496,53.066,7.943,0.906,0.424,true
2817,2,7935489,22354272513,53.075,7.943,0.846,-0.533,false
2818,1,7941124,22378087432,53.085,7.944,0.009,-1.000,true
2819,62,7946761,22401919259,53.094,7.944,-0.837,-0.548,false
2820,66,7952400,22425768000,53.104,7.944,-0.913,0.408,true
2821,68,7958041,22449633661,53.113,7.945,-0.150,0.989,false
2822,56,7963684,22473516248,53.122,7.945,0.751,0.660,true
2823,15,7969329,22497415767,53.132,7.946,0.961,-0.275,false
2824,82,7974976,22521332224,53.141,7.946,0.288,-0.958,true
2825,48,7980625,22545265625,53.151,7.946,-0.650,-0.760,false
2826,37,7986276,22569215976,53.160,7.947,-0.991,0.137,true
2827,62,7991929,22593183283,53.170,7.947,-0.420,0.908,false
2828,33,7997584,22617167552,53.179,7.947,0.537,0.844,true
2829,91,8003241,22641168789,53.188,7.948,1.000,0.004,false
2830,52,8008900,22665187000,53.198,7.948,0.544,-0.839,true
2831,5,8014561,22689222191,53.207,7.948,-0.412,-0.911,false
2832,86,8020224,22713274368,53.217,7.949,-0.989,-0.145,true
2833,64,8025889,22737343537,53.226,7.949,-0.657,0.754,false
2834,60,8031556,22761429704,53.235,7.949,0.280,0.960,true
2835,79,8037225,22785532875,53.245,7.950,0.959,0.283,false
2836,45,8042896,22809653056,53.254,7.950,0.757,-0.654,true
2837,65,8048569,22833790253,53.263,7.951,-0.141,-0.990,false
2838,36,8054244,22857944472,53.273,7.951,-0.909,-0.416,true
2839,64,8059921,22882115719,53.282,7.951,-0.841,0.541,false
2840,67,8065600,22906304000,53.292,7.952,0.000,1.000,true
2841,35,8071281,22930509321,53.301,7.952,0.842,0.540,false
2842,5,8076964,22954731688,53.310,7.952,0.909,-0.416,true
2843,19,8082649,22978971107,53.320,7.953,0.141,-0.990,false
2844,15,8088336,23003227584,53.329,7.953,-0.757,-0.653,true
2845,1,8094025,23027501125,53.339,7.953,-0.959,0.284,false
2846,34,8099716,23051791736,53.348,7.954,-0.279,0.960,true
2847,74,8105409,23076099423,53.357,7.954,0.657,0.754,false
2848,76,8111104,23100424192,53.367,7.954,0.989,-0.146,true
2849,79,8116801,23124766049,53.376,7.955,0.412,-0.911,false
2850,100,8122500,23149125000,53.385,7.955,-0.544,-0.839,true
2851,79,8128201,23173501051,53.395,7.955,-1.000,0.005,false
2852,67,8133904,23197894208,53.404,7.956,-0.536,0.844,true
2853,69,8139609,23222304477,53.413,7.956,0.420,0.907,false
2854,55,8145316,23246731864,53.423,7.956,0.991,0.136,true
2855,95,8151025,23271176375,53.432,7.957,0.650,-0.760,false
2856,20,8156736,23295638016,53.442,7.957,-0.288,-0.958,true
2857,1,8162449,23320116793,53.451,7.958,-0.961,-0.275,false
2858,30,8168164,23344612712,53.460,7.958,-0.751,0.660,true
2859,65,8173881,23369125779,53.470,7.958,0.150,0.989,false
2860,1,8179600,23393656000,53.479,7.959,0.913,0.408,true
2861,61,8185321,23418203381,53.488,7.959,0.837,-0.548,false
2862,76,8191044,23442767928,53.498,7.959,-0.009,-1.000,true
2863,42,8196769,23467349647,53.507,7.960,-0.846,-0.533,false
2864,46,8202496,23491948544,53.516,7.960,-0.905,0.424,true
2865,74,8208225,23516564625,53.526,7.960,-0.132,0.991,false
2866,27,8213956,23541197896,53.535,7.961,0.763,0.647,true
2867,35,8219689,23565848363,53.544,7.961,0.956,-0.292,false
2868,70,8225424,23590516032,53.554,7.961,0.271,-0.963,true
2869,41,8231161,23615200909,53.563,7.962,-0.664,-0.748,false
2870,36,8236900,23639903000,53.572,7.962,-0.988,0.154,true
2871,25,8242641,23664622311,53.582,7.962,-0.404,0.915,false
2872,80,8248384,23689358848,53.591,7.963,0.552,0.834,true
2873,62,8254129,23714112617,53.600,7.963,1.000,-0.014,false
2874,37,8259876,23738883624,53.610,7.963,0.529,-0.849,true
2875,55,8265625,23763671875,53.619,7.964,-0.428,-0.904,false
2876,78,8271376,23788477376,53.628,7.964,-0.992,-0.128,true
2877,6,8277129,23813300133,53.638,7.965,-0.643,0.766,false
