ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
1830,2.638380,133.594512,7789,292.86,Northern,Plains,826,Temperate,996,Urban,Low
1831,-6.391412,-65.804455,1522,709.45,Southern,Wetland,851,Tropical,433,Rural,Medium
1832,-84.596433,-91.742051,8641,9390.20,Southern,Wetland,758,Tropical,457,Rural,Low
1833,-29.644420,166.972729,8057,3290.53,Southern,Plains,443,Tropical,932,Urban,High
1834,46.075367,60.789971,8547,5114.37,Northern,Coastal,719,Polar,713,Rural,High
1835,-21.786749,-106.890842,913,2418.33,Southern,Plains,738,Temperate,851,Rural,Extreme
1836,21.891191,81.473528,7878,2429.92,Northern,Mountain,852,Temperate,172,Urban,Extreme
1837,-30.837160,-4.839311,5365,3422.92,Southern,Desert,449,Mediterranean,88,Rural,Medium
1838,-24.043696,-9.197166,8540,2668.85,Southern,Wetland,810,Temperate,554,Rural,Extreme
1839,-15.844263,145.447328,1580,1758.71,Southern,Plains,131,Polar,657,Rural,Extreme
1840,-42.446675,-27.590450,825,4711.58,Southern,Wetland,590,Polar,426,Urban,Extreme
1841,-3.137662,-105.451040,5907,348.28,Southern,Coastal,482,Tropical,750,Rural,Extreme
1842,73.214420,-33.836925,7357,8126.80,Northern,Forest,136,Arid,345,Rural,Medium
1843,-60.098578,156.106528,4331,6670.94,Southern,Forest,72,Polar,359,Rural,High
1844,-26.950858,33.316826,6004,2991.55,Southern,Plains,471,Continental,177,Rural,Low
1845,8.206393,3.773769,2986,910.91,Northern,Mountain,805,Temperate,109,Urban,High
1846,-74.316195,-112.671374,7348,8249.10,Southern,Coastal,398,Continental,498,Rural,Extreme
1847,-37.706734,-176.997184,2724,4185.45,Southern,Wetland,698,Tropical,89,Urban,Medium
1848,4.388764,4.757570,3104,487.15,Northern,Wetland,611,Arid,724,Urban,High
1849,30.024857,143.490624,1428,3332.76,Northern,Plains,459,Temperate,889,Urban,Low
1850,-36.437546,67.634446,4137,4044.57,Southern,Forest,486,Temperate,410,Rural,Medium
1851,-59.726405,25.205507,2214,6629.63,Southern,Forest,895,Mediterranean,189,Urban,Medium
1852,-74.823232,-69.617010,4623,8305.38,Southern,Coastal,526,Polar,187,Rural,Medium
1853,36.594505,138.992419,41,4061.99,Northern,Forest,262,Arid,788,Rural,Low
1854,-85.503358,-58.523386,7790,9490.87,Southern,Coastal,170,Mediterranean,0,Urban,Medium
1855,50.319063,-77.680550,43,5585.42,Northern,Desert,516,Polar,460,Rural,Extreme
1856,43.479124,-49.995037,1443,4826.18,Northern,Wetland,200,Continental,491,Rural,Extreme
1857,2.852404,94.306997,5541,316.62,Northern,Coastal,337,Polar,779,Rural,Low
1858,25.385021,-50.975621,7248,2817.74,Northern,Forest,380,Temperate,500,Rural,Low
1859,57.049598,-163.556174,4124,6332.51,Northern,Mountain,76,Arid,202,Rural,Medium
1860,-65.785332,105.351828,7770,7302.17,Southern,Wetland,864,Tropical,866,Urban,Medium
1861,-77.047516,21.271457,4334,8552.27,Southern,Desert,272,Temperate,33,Urban,High
1862,46.707057,18.828506,853,5184.48,Northern,Desert,930,Polar,172,Urban,Extreme
1863,83.574559,-66.723089,4152,9276.78,Northern,Wetland,279,Continental,986,Urban,Medium
1864,-61.015651,-21.953480,7432,6772.74,Southern,Wetland,647,Mediterranean,91,Urban,Low
1865,-35.299290,105.019840,2841,3918.22,Southern,Desert,77,Temperate,678,Urban,Low
1866,-23.962329,-44.818543,7461,2659.82,Southern,Plains,643,Continental,901,Rural,Medium
1867,47.124535,29.317150,2979,5230.82,Northern,Mountain,61,Arid,759,Urban,Low
1868,-58.861254,98.735711,5732,6533.60,Southern,Desert,563,Polar,69,Urban,Extreme
1869,60.950789,129.889116,1896,6765.54,Northern,Forest,766,Polar,119,Rural,Medium
1870,-33.124945,-118.674530,2790,3676.87,Southern,Forest,434,Mediterranean,656,Urban,Medium
1871,-65.194486,-168.161140,7719,7236.59,Southern,Wetland,464,Mediterranean,157,Rural,High
1872,5.182417,-131.303829,413,575.25,Northern,Desert,366,Continental,376,Urban,Extreme
1873,85.156657,33.772472,4025,9452.39,Northern,Plains,51,Arid,949,Rural,Extreme
1874,78.773330,-89.582422,6240,8743.84,Northern,Plains,432,Polar,776,Rural,Extreme
1875,-44.938277,141.084853,3143,4988.15,Southern,Plains,145,Temperate,213,Rural,Low
1876,-17.901748,-84.140719,443,1987.09,Southern,Mountain,751,Mediterranean,86,Urban,Medium
1877,16.653066,-43.682856,4863,1848.49,Northern,Forest,20,Tropical,51,Urban,High
1878,46.320625,-132.130278,4836,5141.59,Northern,Forest,875,Arid,255,Urban,Low
1879,33.815819,154.852699,6038,3753.56,Northern,Plains,644,Arid,970,Rural,Low
1880,-85.331570,55.250487,4796,9471.80,Southern,Mountain,156,Temperate,730,Urban,Medium
1881,51.058215,170.923681,6806,5667.46,Northern,Plains,502,Temperate,762,Rural,Medium
1882,-38.529986,-159.496851,4341,4276.83,Southern,Wetland,514,Tropical,544,Rural,High
1883,37.618895,-75.175827,1401,4175.70,Northern,Coastal,238,Mediterranean,855,Rural,Extreme
1884,-62.318283,164.112789,2741,6917.33,Southern,Desert,172,Continental,84,Urban,Low
1885,-22.940726,-165.963453,860,2546.42,Southern,Forest,754,Temperate,213,Rural,Extreme
1886,65.771136,-137.593801,8532,7300.60,Northern,Wetland,441,Polar,561,Rural,High
1887,-63.017810,-111.516782,59,6994.98,Southern,Wetland,224,Tropical,188,Urban,Extreme
1888,-53.779320,-28.864013,2192,5969.50,Southern,Forest,776,Tropical,182,Rural,Extreme
1889,72.198574,-121.980039,1232,8014.04,Northern,Plains,952,Polar,761,Urban,Medium
1890,85.369178,-44.415846,1306,9475.98,Northern,Desert,394,Mediterranean,58,Rural,Low
1891,36.056957,107.867348,1632,4002.32,Northern,Wetland,303,Continental,892,Rural,Medium
1892,-56.205193,88.033403,8496,6238.78,Southern,Desert,967,Arid,211,Rural,Extreme
1893,-75.658991,23.505518,8232,8398.15,Southern,Forest,849,Polar,649,Urban,High
1894,-35.854161,33.587708,8749,3979.81,Southern,Wetland,178,Polar,822,Rural,Medium
1895,-40.696806,164.726937,3124,4517.35,Southern,Coastal,704,Polar,130,Rural,Low
1896,-22.166238,-99.640826,5848,2460.45,Southern,Coastal,658,Arid,397,Urban,Low
1897,-41.995782,119.807141,2054,4661.53,Southern,Desert,714,Temperate,452,Rural,Medium
1898,-30.881895,150.783229,7965,3427.89,Southern,Forest,191,Tropical,79,Rural,Low
1899,86.495051,-32.682329,7723,9600.95,Northern,Forest,196,Tropical,735,Rural,High
1900,-16.284539,2.675450,8491,1807.58,Southern,Wetland,450,Mediterranean,555,Urban,Extreme
1901,-4.958087,-112.429466,7637,550.35,Southern,Plains,217,Mediterranean,426,Rural,High
1902,-16.928433,-177.048884,5630,1879.06,Southern,Plains,53,Polar,213,Rural,Medium
1903,0.750385,-107.968663,4995,83.29,Northern,Forest,323,Temperate,417,Urban,Extreme
1904,61.004288,132.064455,8677,6771.48,Northern,Coastal,947,Tropical,531,Urban,Extreme
1905,-73.270843,-62.698771,1650,8133.06,Southern,Forest,263,Temperate,374,Rural,Medium
1906,28.131927,-49.773491,110,3122.64,Northern,Mountain,589,Temperate,285,Rural,Low
1907,-32.231119,85.050011,6532,3577.65,Southern,Mountain,186,Mediterranean,510,Urban,Low
1908,16.836442,-79.606165,4421,1868.85,Northern,Forest,448,Mediterranean,886,Urban,High
1909,-6.768111,-74.866740,5434,751.26,Southern,Mountain,2,Continental,598,Rural,High
1910,15.833604,-71.724565,7956,1757.53,Northern,Forest,841,Mediterranean,417,Rural,Medium
1911,-61.581385,62.237806,2031,6835.53,Southern,Coastal,572,Arid,62,Rural,Extreme
1912,-53.644904,65.509984,2718,5954.58,Southern,Desert,424,Polar,522,Urban,Extreme
1913,-72.180603,106.649959,7179,8012.05,Southern,Mountain,653,Polar,446,Rural,Extreme
1914,-52.467536,22.614773,5632,5823.90,Southern,Coastal,216,Temperate,844,Rural,Medium
1915,67.464705,-13.399165,7842,7488.58,Northern,Forest,741,Tropical,377,Rural,Low
1916,86.651322,150.851171,6095,9618.30,Northern,Coastal,334,Polar,928,Rural,Medium
1917,-32.655780,-174.434388,5900,3624.79,Southern,Desert,16,Arid,998,Rural,Medium
1918,-36.225864,-8.858521,7004,4021.07,Southern,Desert,915,Mediterranean,333,Rural,High
1919,-53.805265,2.587672,299,5972.38,Southern,Coastal,974,Arid,802,Rural,Low
1920,-62.510313,118.225078,4988,6938.64,Southern,Mountain,822,Polar,592,Rural,Extreme
1921,-72.376002,160.730032,3132,8033.74,Southern,Forest,208,Tropical,250,Rural,Low
1922,68.735673,149.774339,5446,7629.66,Northern,Wetland,909,Arid,954,Urban,High
1923,74.995714,84.790111,8298,8324.52,Northern,Desert,173,Mediterranean,278,Urban,High
1924,52.377163,-13.264783,4922,5813.87,Northern,Plains,804,Temperate,355,Rural,Medium
1925,7.398584,-35.849648,4113,821.24,Northern,Desert,510,Tropical,160,Rural,Low
1926,73.520324,-169.473734,7843,8160.76,Northern,Wetland,797,Tropical,815,Rural,Extreme
1927,-16.396539,48.527860,7191,1820.02,Southern,Wetland,87,Continental,334,Rural,Medium
1928,-16.953020,-37.498403,5390,1881.79,Southern,Mountain,447,Polar,908,Rural,Low
1929,-35.212017,-97.177145,3984,3908.53,Southern,Plains,30,Polar,537,Rural,Extreme
1930,60.579786,108.687439,3621,6724.36,Northern,Desert,662,Tropical,930,Rural,Low
1931,-87.815637,4.490555,4029,9747.54,Southern,Plains,265,Polar,84,Rural,Extreme
1932,29.920518,-88.609623,8509,3321.18,Northern,Forest,294,Arid,633,Rural,Medium
1933,5.144206,97.804716,7194,571.01,Northern,Plains,334,Polar,821,Urban,Medium
1934,-25.015077,167.961859,6737,2776.67,Southern,Mountain,182,Arid,291,Urban,Extreme
1935,-75.736246,133.110441,1764,8406.72,Southern,Plains,52,Continental,859,Urban,Extreme
1936,23.363753,-84.136214,5399,2593.38,Northern,Coastal,648,Arid,250,Rural,High
1937,4.897507,-94.921360,2964,543.62,Northern,Forest,397,Arid,339,Rural,Medium
1938,33.821331,-155.478695,2740,3754.17,Northern,Mountain,348,Continental,326,Rural,Extreme
1939,-3.685442,122.075759,37,409.08,Southern,Mountain,177,Continental,150,Urban,Extreme
1940,37.157085,72.931570,4339,4124.44,Northern,Desert,125,Continental,514,Urban,Extreme
1941,-71.637958,135.137035,6367,7951.81,Southern,Wetland,361,Arid,528,Urban,Medium
1942,-41.912650,156.396852,3705,4652.30,Southern,Plains,34,Tropical,642,Rural,Low
1943,-12.680876,85.539674,4761,1407.58,Southern,Coastal,126,Mediterranean,542,Rural,Extreme
1944,23.427236,112.160821,1923,2600.42,Northern,Wetland,204,Mediterranean,558,Rural,Extreme
1945,14.600858,-2.737696,1892,1620.70,Northern,Desert,802,Continental,604,Rural,Low
1946,-66.183568,115.307347,2223,7346.38,Southern,Forest,151,Temperate,609,Urban,Extreme
1947,-67.834609,-16.981529,5245,7529.64,Southern,Coastal,338,Mediterranean,76,Urban,Extreme
1948,26.229444,173.103963,4470,2911.47,Northern,Wetland,972,Mediterranean,822,Urban,Medium
1949,54.221958,-30.715201,2016,6018.64,Northern,Coastal,21,Mediterranean,455,Rural,Low
1950,81.922188,-78.791215,7893,9093.36,Northern,Mountain,232,Polar,492,Rural,High
1951,74.098671,-103.195890,380,8224.95,Northern,Forest,343,Temperate,544,Rural,Low
1952,70.966815,-152.712287,6179,7877.32,Northern,Mountain,679,Tropical,899,Urban,Medium
1953,32.898695,70.094633,7326,3651.76,Northern,Coastal,131,Continental,158,Rural,Medium
1954,62.386261,-106.737557,7479,6924.88,Northern,Coastal,583,Temperate,83,Rural,Medium
1955,67.600703,122.658083,2005,7503.68,Northern,Coastal,973,Mediterranean,499,Urban,Medium
1956,53.033954,102.400144,6471,5886.77,Northern,Coastal,529,Temperate,835,Rural,High
1957,-46.825007,22.692271,1859,5197.58,Southern,Forest,725,Arid,852,Urban,Extreme
1958,42.190669,-57.829542,3909,4683.16,Northern,Wetland,326,Temperate,811,Rural,Extreme
1959,-19.725400,172.656905,6499,2189.52,Southern,Coastal,871,Continental,430,Rural,Medium
1960,16.738043,138.254104,414,1857.92,Northern,Mountain,475,Polar,115,Rural,Medium
1961,-57.303484,-12.704393,5296,6360.69,Southern,Desert,305,Temperate,945,Urban,Extreme
1962,-75.126541,-94.479466,3027,8339.05,Southern,Desert,42,Polar,370,Rural,Medium
1963,-80.598622,-163.559240,1796,8946.45,Southern,Coastal,427,Arid,39,Rural,Extreme
1964,-85.667293,67.975178,7409,9509.07,Southern,Wetland,102,Tropical,319,Urban,Low
1965,-44.111706,-97.830492,3530,4896.40,Southern,Coastal,317,Arid,758,Rural,Extreme
1966,49.055444,-97.518245,6169,5445.15,Northern,Plains,652,Continental,637,Rural,Extreme
1967,-57.251784,-80.492376,4786,6354.95,Southern,Plains,104,Temperate,285,Urban,High
1968,-53.413804,-94.669806,965,5928.93,Southern,Wetland,707,Tropical,492,Rural,Extreme
1969,36.157448,171.225082,2722,4013.48,Northern,Wetland,964,Tropical,751,Urban,High
1970,-42.972413,75.145172,6461,4769.94,Southern,Mountain,115,Arid,369,Rural,Extreme
1971,74.894876,-63.456240,4243,8313.33,Northern,Forest,189,Tropical,960,Urban,Medium
1972,65.723615,-173.762270,2480,7295.32,Northern,Plains,753,Mediterranean,61,Rural,Medium
1973,-49.007988,-126.408551,8813,5439.89,Southern,Plains,467,Mediterranean,110,Urban,Extreme
1974,53.332912,-72.668919,6776,5919.95,Northern,Forest,792,Temperate,265,Rural,Low
1975,76.806698,149.645941,8045,8525.54,Northern,Forest,112,Arid,948,Urban,Medium
1976,85.226726,25.152003,6334,9460.17,Northern,Desert,648,Mediterranean,375,Urban,High
1977,-12.052558,-1.409316,4713,1337.83,Southern,Coastal,133,Mediterranean,378,Urban,Medium
1978,-42.012119,56.140981,1274,4663.35,Southern,Coastal,166,Temperate,677,Rural,Low
1979,47.516147,-113.044083,4268,5274.29,Northern,Desert,510,Mediterranean,744,Urban,Medium
1980,-15.188793,171.704421,6200,1685.96,Southern,Wetland,469,Mediterranean,188,Urban,Medium
1981,-72.518735,-95.036139,2867,8049.58,Southern,Mountain,151,Arid,408,Rural,Extreme
1982,40.907460,53.991098,1408,4540.73,Northern,Coastal,785,Continental,54,Rural,Extreme
1983,-27.491511,-117.351295,7345,3051.56,Southern,Desert,712,Tropical,772,Rural,Low
1984,-88.871748,-148.350230,3362,9864.76,Southern,Plains,47,Mediterranean,972,Urban,Extreme
1985,74.054822,6.579758,1206,8220.09,Northern,Mountain,470,Tropical,920,Rural,High
1986,-80.351970,-81.667693,7654,8919.07,Southern,Desert,586,Arid,157,Rural,Medium
1987,-74.971148,-140.621380,235,8321.80,Southern,Forest,618,Tropical,582,Urban,High
1988,75.346610,-35.323230,3888,8363.47,Northern,Plains,512,Tropical,233,Rural,Low
1989,-42.681862,141.937422,3907,4737.69,Southern,Wetland,30,Polar,485,Urban,High
1990,35.283276,81.000082,4504,3916.44,Northern,Desert,442,Polar,926,Rural,High
1991,-73.005833,64.942247,2278,8103.65,Southern,Wetland,774,Continental,956,Rural,Low
1992,-31.149287,109.524086,1369,3457.57,Southern,Coastal,329,Temperate,832,Rural,Low
1993,-68.285728,127.540146,4241,7579.72,Southern,Wetland,170,Mediterranean,795,Urban,Extreme
1994,-49.123799,1.729975,335,5452.74,Southern,Mountain,124,Mediterranean,776,Rural,Extreme
1995,-49.963633,158.201199,1671,5545.96,Southern,Desert,288,Continental,818,Rural,Medium
1996,-14.073944,86.405993,6058,1562.21,Southern,Forest,767,Mediterranean,402,Urban,Low
1997,88.023602,143.627191,5862,9770.62,Northern,Coastal,362,Tropical,804,Rural,Extreme
1998,77.663650,-43.345596,185,8620.67,Northern,Desert,745,Polar,562,Rural,Extreme
1999,-64.533377,-154.830889,663,7163.20,Southern,Forest,771,Mediterranean,879,Urban,Low
2000,-56.921413,-43.916719,7880,6318.28,Southern,Coastal,621,Continental,238,Rural,High
2001,22.642852,39.357522,875,2513.36,Northern,Forest,823,Temperate,426,Urban,Medium
2002,44.150242,55.451666,2200,4900.68,Northern,Mountain,90,Mediterranean,61,Urban,High
2003,4.662019,155.621715,1283,517.48,Northern,Plains,124,Polar,54,Rural,Extreme
2004,-46.819872,0.951711,4461,5197.01,Southern,Coastal,236,Tropical,5,Urban,Low
2005,4.340379,-129.580883,271,481.78,Northern,Coastal,527,Continental,381,Urban,Medium
2006,-21.270777,-82.485974,5736,2361.06,Southern,Forest,357,Mediterranean,173,Rural,High
2007,74.978734,75.597479,6352,8322.64,Northern,Mountain,756,Mediterranean,51,Rural,High
2008,29.215032,-41.444278,2514,3242.87,Northern,Desert,26,Temperate,268,Rural,Medium
2009,40.246923,-47.333708,7704,4467.41,Northern,Plains,300,Continental,239,Rural,Extreme
2010,-47.499404,19.001209,4200,5272.43,Southern,Desert,852,Mediterranean,434,Rural,Medium
2011,19.275833,169.814947,7668,2139.62,Northern,Coastal,732,Temperate,998,Rural,High
2012,-66.539130,79.612649,7677,7385.84,Southern,Forest,830,Tropical,901,Urban,High
2013,-80.626811,110.836874,2778,8949.58,Southern,Forest,562,Tropical,66,Rural,Extreme
2014,36.358723,93.414498,7893,4035.82,Northern,Mountain,127,Temperate,576,Rural,High
2015,-54.614266,80.159002,1678,6062.18,Southern,Wetland,976,Polar,217,Rural,Extreme
2016,21.100834,-136.807236,7437,2342.19,Northern,Wetland,589,Polar,891,Urban,Low
2017,24.617003,46.044905,5148,2732.49,Northern,Desert,540,Mediterranean,653,Rural,Extreme
2018,21.692611,66.031736,5842,2407.88,Northern,Desert,619,Mediterranean,979,Rural,Extreme
2019,-31.815549,-134.584423,1086,3531.53,Southern,Coastal,372,Mediterranean,103,Urban,Extreme
2020,73.663492,168.715873,3868,8176.65,Northern,Coastal,549,Tropical,853,Urban,Medium
2021,83.588025,115.914957,8648,9278.27,Northern,Wetland,37,Mediterranean,247,Rural,Low
2022,-15.364206,59.846302,2970,1705.43,Southern,Mountain,20,Tropical,662,Rural,Medium
2023,8.257461,7.996344,3335,916.58,Northern,Mountain,365,Mediterranean,154,Rural,Medium
2024,42.511873,56.842252,7296,4718.82,Northern,Desert,513,Mediterranean,557,Rural,Extreme
2025,-28.289137,68.268024,1601,3140.09,Southern,Plains,89,Continental,484,Urban,Low
2026,1.818676,114.189205,1450,201.87,Northern,Plains,766,Temperate,393,Rural,Extreme
2027,49.596752,-74.377809,735,5505.24,Northern,Coastal,943,Mediterranean,498,Rural,Medium
2028,51.282335,177.594659,7140,5692.34,Northern,Forest,325,Mediterranean,516,Rural,Low
2029,81.109776,-129.789569,8119,9003.19,Northern,Coastal,891,Continental,895,Rural,Medium
2030,16.449702,75.532820,6189,1825.92,Northern,Plains,853,Temperate,518,Urban,Extreme
2031,-69.649521,-31.285561,3038,7731.10,Southern,Coastal,15,Mediterranean,487,Rural,Low
2032,8.528351,158.968583,7916,946.65,Northern,Plains,967,Continental,596,Rural,Extreme
2033,-2.813683,81.558944,7167,312.32,Southern,Plains,623,Polar,246,Rural,Low
2034,-66.997628,11.827801,3928,7436.74,Southern,Coastal,921,Polar,204,Urban,High
2035,-83.438342,71.705619,2079,9261.66,Southern,Desert,918,Temperate,40,Rural,Medium
2036,-5.472594,-34.122662,798,607.46,Southern,Desert,351,Mediterranean,890,Rural,Medium
2037,83.056681,-171.059162,6686,9219.29,Northern,Forest,900,Continental,383,Rural,Medium
2038,33.535032,-72.372151,1670,3722.39,Northern,Mountain,197,Polar,291,Urban,High
2039,86.650004,-140.879083,5616,9618.15,Northern,Forest,634,Arid,431,Rural,Medium
2040,-86.852676,21.029283,8551,9640.65,Southern,Plains,917,Polar,196,Urban,Low
2041,-40.206579,-48.264266,7910,4462.93,Southern,Coastal,229,Polar,366,Rural,Medium
2042,70.721063,135.385356,1781,7850.04,Northern,Desert,889,Tropical,222,Urban,Low
2043,40.654103,52.960713,4009,4512.61,Northern,Wetland,85,Temperate,819,Rural,Extreme
2044,20.579429,-67.734095,106,2284.32,Northern,Wetland,757,Temperate,249,Rural,Medium
2045,-57.150217,125.825370,6741,6343.67,Southern,Desert,681,Arid,834,Rural,High
2046,36.802777,113.066817,1323,4085.11,Northern,Forest,284,Tropical,117,Rural,Medium
2047,-25.485939,-72.890963,2328,2828.94,Southern,Desert,220,Tropical,508,Urban,Extreme
2048,65.860201,-102.512224,2414,7310.48,Northern,Desert,498,Continental,972,Urban,Low
2049,68.887946,2.889920,1455,7646.56,Northern,Mountain,390,Continental,878,Rural,High
2050,-58.016942,-37.089164,3747,6439.88,Southern,Forest,920,Mediterranean,93,Rural,Low
2051,-1.488518,98.273804,1662,165.23,Southern,Coastal,603,Tropical,256,Urban,High
2052,-52.496078,-90.643450,950,5827.06,Southern,Wetland,468,Continental,974,Rural,Extreme
2053,63.633178,112.506214,1013,7063.28,Northern,Mountain,688,Tropical,781,Urban,High
2054,-43.399597,69.839893,8109,4817.36,Southern,Mountain,637,Continental,895,Rural,Low
2055,2.096427,-110.515611,7971,232.70,Northern,Coastal,488,Tropical,427,Rural,Medium
2056,84.141243,134.158960,3574,9339.68,Northern,Forest,653,Continental,544,Rural,High
2057,18.783520,166.162409,7891,2084.97,Northern,Desert,600,Temperate,874,Rural,Extreme
2058,-34.681852,9.212261,1030,3849.69,Southern,Plains,519,Temperate,993,Urban,Low
2059,42.880418,-110.560115,4588,4759.73,Northern,Plains,219,Tropical,622,Urban,Extreme
2060,12.429755,55.123985,493,1379.70,Northern,Coastal,720,Arid,849,Rural,Low
