ID,Category,Subcategory,Size,Color,Material,Brand,Price Range,Rating,In Stock,Shipping Weight,Age Group
1243,Food,Beverages,Large,Purple,Metal,Delta,Budget,5,true,18.52,Seniors
1244,Clothing,Shirts,Large,Red,Metal,Gamma,Budget,1,true,12.57,Teens
1245,Home,Kitchen,Large,White,Metal,Gamma,Luxury,4,true,16.83,Seniors
1246,Food,Beverages,Small,Green,Leather,Epsilon,Luxury,3,true,1.77,Seniors
1247,Home,Furniture,Large,Red,Metal,Delta,Premium,1,false,16.57,Adults
1248,Home,Kitchen,Small,Blue,Glass,Epsilon,Premium,5,false,16.86,Teens
1249,Sports,Nutrition,Small,Green,Plastic,Epsilon,Budget,4,true,19.79,Children
1250,Electronics,Tablets,Large,Red,Plastic,Delta,Mid-range,2,true,19.69,Adults
1251,Food,Frozen,Medium,Blue,Plastic,Alpha,Premium,3,true,5.16,Adults
1252,Food,Fresh,Large,Purple,Leather,Alpha,Mid-range,3,true,14.92,Seniors
1253,Sports,Nutrition,Small,Black,Wood,Gamma,Budget,1,false,9.69,Seniors
1254,Clothing,Dresses,Medium,Blue,Plastic,Epsilon,Premium,5,true,16.12,Seniors
1255,Electronics,Laptops,Large,Green,Cotton,Beta,Mid-range,1,true,9.35,Seniors
1256,Sports,Nutrition,Small,Red,Metal,Beta,Budget,3,true,16.14,Seniors
1257,Electronics,Accessories,Medium,Black,Wood,Beta,Mid-range,5,true,8.13,Seniors
1258,Home,Kitchen,Medium,Yellow,Plastic,Alpha,Premium,1,false,4.81,Seniors
1259,Home,Furniture,Large,Red,Glass,Gamma,Mid-range,1,true,8.31,Seniors
1260,Clothing,Pants,Small,White,Metal,Delta,Budget,4,true,3.95,Teens
1261,Clothing,Shoes,Medium,Green,Wood,Epsilon,Luxury,5,true,17.64,Seniors
1262,Electronics,Laptops,Large,Green,Metal,Delta,Budget,5,true,0.49,Adults
1263,Food,Fresh,Small,Black,Cotton,Beta,Mid-range,2,true,3.59,Children
1264,Sports,Accessories,Medium,Red,Plastic,Delta,Mid-range,3,true,13.75,Teens
1265,Electronics,Phones,Medium,Green,Glass,Alpha,Mid-range,2,true,17.62,Seniors
1266,Electronics,Phones,Large,Black,Cotton,Epsilon,Luxury,4,true,7.66,Seniors
1267,Food,Snacks,Small,Black,Glass,Epsilon,Budget,2,true,11.89,Adults
1268,Home,Furniture,Small,Yellow,Wood,Alpha,Budget,3,true,12.81,Teens
1269,Sports,Accessories,Small,Yellow,Glass,Beta,Mid-range,3,true,7.22,Seniors
1270,Sports,Apparel,Large,Blue,Glass,Gamma,Mid-range,5,true,8.74,Teens
1271,Food,Fresh,Large,Black,Leather,Alpha,Luxury,3,false,9.62,Teens
1272,Sports,Apparel,Small,Red,Metal,Beta,Luxury,3,true,12.18,Teens
1273,Electronics,Phones,Large,Black,Glass,Alpha,Luxury,3,true,10.60,Teens
1274,Sports,Equipment,Medium,Red,Cotton,Alpha,Mid-range,4,false,9.49,Adults
1275,Clothing,Shoes,Large,White,Plastic,Epsilon,Budget,1,true,3.43,Teens
1276,Electronics,Tablets,Small,White,Metal,Delta,Premium,3,true,7.61,Teens
1277,Clothing,Shoes,Small,Red,Metal,Epsilon,Luxury,1,true,16.76,Children
1278,Food,Beverages,Small,Green,Leather,Epsilon,Luxury,2,true,6.35,Adults
1279,Home,Furniture,Medium,Red,Metal,Delta,Mid-range,2,false,1.39,Children
1280,Sports,Accessories,Large,Red,Leather,Delta,Mid-range,1,false,15.34,Teens
1281,Food,Beverages,Small,Yellow,Glass,Delta,Premium,5,true,8.01,Children
1282,Clothing,Shirts,Medium,Green,Leather,Alpha,Mid-range,1,true,13.06,Seniors
1283,Food,Fresh,Medium,Yellow,Glass,Alpha,Premium,3,false,4.23,Adults
1284,Home,Decor,Small,White,Metal,Epsilon,Budget,3,true,6.35,Children
1285,Food,Beverages,Large,Black,Metal,Beta,Budget,3,true,8.70,Children
1286,Sports,Accessories,Medium,Yellow,Cotton,Beta,Mid-range,1,true,9.90,Children
1287,Clothing,Dresses,Medium,Green,Metal,Beta,Mid-range,5,true,15.80,Adults
1288,Home,Kitchen,Large,Purple,Cotton,Beta,Budget,3,true,7.30,Teens
1289,Home,Decor,Large,Blue,Leather,Beta,Mid-range,2,false,3.78,Teens
1290,Sports,Apparel,Large,White,Glass,Epsilon,Budget,4,false,5.25,Seniors
1291,Sports,Equipment,Medium,Purple,Cotton,Delta,Budget,3,true,16.34,Adults
1292,Electronics,Tablets,Large,Blue,Plastic,Delta,Mid-range,2,true,15.38,Teens
1293,Clothing,Shoes,Large,Red,Cotton,Beta,Premium,4,false,17.49,Children
1294,Electronics,Tablets,Large,Black,Plastic,Epsilon,Luxury,4,true,16.70,Seniors
1295,Clothing,Shoes,Medium,Yellow,Wood,Beta,Mid-range,2,true,16.32,Seniors
1296,Electronics,Tablets,Medium,White,Metal,Alpha,Budget,3,false,4.23,Seniors
1297,Home,Decor,Small,White,Wood,Epsilon,Luxury,2,true,0.24,Seniors
1298,Home,Decor,Large,Red,Wood,Gamma,Budget,4,true,15.45,Adults
1299,Home,Kitchen,Medium,Green,Plastic,Delta,Luxury,1,false,10.05,Children
1300,Sports,Apparel,Medium,Blue,Plastic,Epsilon,Luxury,2,true,11.01,Adults
1301,Food,Frozen,Large,Blue,Plastic,Alpha,Mid-range,1,true,15.91,Children
1302,Electronics,Laptops,Large,White,Plastic,Epsilon,Mid-range,3,true,2.40,Teens
1303,Food,Beverages,Large,Yellow,Metal,Gamma,Budget,4,true,18.64,Seniors
1304,Electronics,Accessories,Small,Green,Metal,Alpha,Budget,2,true,19.26,Adults
1305,Home,Bath,Small,Purple,Metal,Gamma,Budget,5,true,9.88,Adults
1306,Electronics,Accessories,Medium,Purple,Plastic,Alpha,Luxury,4,true,11.43,Adults
1307,Food,Frozen,Large,Purple,Leather,Alpha,Luxury,1,true,1.70,Children
1308,Home,Kitchen,Small,Black,Glass,Beta,Mid-range,3,true,16.51,Children
1309,Sports,Apparel,Medium,Red,Cotton,Beta,Budget,3,true,13.67,Seniors
1310,Home,Decor,Medium,Blue,Wood,Epsilon,Mid-range,1,false,19.37,Seniors
1311,Home,Decor,Medium,Yellow,Plastic,Delta,Premium,3,true,0.49,Seniors
1312,Clothing,Pants,Large,Black,Metal,Beta,Luxury,4,true,18.95,Adults
1313,Clothing,Shoes,Small,Yellow,Metal,Epsilon,Budget,4,true,14.15,Seniors
1314,Clothing,Dresses,Small,Blue,Wood,Alpha,Luxury,3,true,16.96,Seniors
1315,Clothing,Dresses,Small,White,Metal,Epsilon,Budget,5,false,3.53,Children
1316,Electronics,Phones,Large,Yellow,Plastic,Delta,Premium,4,true,0.75,Children
1317,Electronics,Tablets,Medium,Blue,Plastic,Beta,Premium,3,false,8.58,Adults
1318,Sports,Nutrition,Large,White,Wood,Delta,Premium,4,true,14.43,Children
1319,Clothing,Shirts,Small,Green,Metal,Beta,Budget,2,true,8.98,Teens
1320,Clothing,Shoes,Large,Red,Plastic,Alpha,Luxury,4,false,2.05,Children
1321,Home,Kitchen,Large,Red,Glass,Delta,Budget,3,false,19.35,Adults
1322,Clothing,Dresses,Large,Red,Leather,Beta,Luxury,5,true,17.85,Seniors
1323,Sports,Nutrition,Small,Black,Cotton,Epsilon,Budget,3,false,16.97,Seniors
1324,Food,Snacks,Small,Green,Metal,Delta,Mid-range,2,false,15.41,Seniors
1325,Food,Frozen,Small,White,Cotton,Gamma,Mid-range,3,true,0.29,Children
1326,Food,Frozen,Small,Purple,Metal,Alpha,Premium,3,false,12.61,Seniors
1327,Electronics,Phones,Large,Green,Wood,Delta,Budget,5,true,14.10,Adults
1328,Electronics,Laptops,Large,Red,Glass,Delta,Premium,5,false,2.41,Adults
1329,Electronics,Accessories,Small,Purple,Cotton,Beta,Luxury,5,true,19.07,Children
1330,Food,Snacks,Small,Purple,Leather,Gamma,Budget,5,true,8.26,Children
1331,Clothing,Shirts,Small,Purple,Plastic,Beta,Luxury,5,true,0.59,Children
1332,Food,Frozen,Medium,Blue,Leather,Alpha,Premium,3,true,12.63,Seniors
1333,Food,Snacks,Small,Yellow,Glass,Beta,Luxury,5,true,14.28,Adults
1334,Clothing,Shoes,Small,White,Wood,Beta,Mid-range,3,true,7.51,Adults
1335,Sports,Accessories,Medium,Purple,Cotton,Delta,Luxury,3,false,13.86,Children
1336,Clothing,Shirts,Medium,White,Leather,Gamma,Budget,5,false,8.62,Adults
1337,Home,Bath,Large,Red,Cotton,Alpha,Luxury,5,true,15.01,Seniors
1338,Clothing,Pants,Small,Green,Glass,Gamma,Mid-range,3,true,0.36,Adults
1339,Sports,Nutrition,Medium,Purple,Glass,Delta,Premium,4,false,6.04,Teens
1340,Electronics,Phones,Large,Purple,Cotton,Epsilon,Premium,5,true,0.15,Teens
1341,Sports,Equipment,Medium,Purple,Leather,Epsilon,Premium,2,false,14.40,Adults
1342,Home,Bath,Large,Red,Wood,Gamma,Luxury,5,true,1.71,Adults
1343,Electronics,Phones,Small,Black,Leather,Alpha,Mid-range,1,true,6.38,Teens
1344,Home,Furniture,Medium,White,Cotton,Epsilon,Premium,4,true,19.86,Seniors
1345,Home,Decor,Small,Black,Glass,Alpha,Budget,4,true,9.27,Teens
1346,Food,Frozen,Large,Yellow,Plastic,Beta,Premium,2,false,12.23,Adults
1347,Home,Decor,Medium,Red,Cotton,Gamma,Budget,2,false,13.88,Teens
1348,Sports,Nutrition,Large,Yellow,Leather,Gamma,Premium,3,true,6.03,Children
1349,Electronics,Tablets,Medium,White,Leather,Gamma,Mid-range,4,true,9.96,Seniors
1350,Home,Furniture,Large,Green,Plastic,Delta,Mid-range,5,true,10.39,Children
1351,Food,Fresh,Medium,Yellow,Cotton,Beta,Mid-range,2,true,0.56,Seniors
1352,Electronics,Accessories,Medium,Blue,Plastic,Alpha,Luxury,5,false,17.69,Children
1353,Food,Beverages,Small,Yellow,Plastic,Gamma,Mid-range,1,false,2.94,Teens
1354,Electronics,Laptops,Medium,Blue,Metal,Beta,Premium,4,true,13.12,Seniors
1355,Home,Decor,Small,Yellow,Wood,Alpha,Premium,3,true,16.67,Seniors
1356,Clothing,Shirts,Small,Yellow,Leather,Epsilon,Mid-range,1,false,10.38,Children
1357,Electronics,Accessories,Small,Green,Wood,Delta,Luxury,3,true,4.97,Seniors
1358,Electronics,Tablets,Small,Purple,Leather,Alpha,Luxury,3,true,17.29,Adults
1359,Electronics,Phones,Small,Green,Wood,Delta,Premium,2,true,5.51,Children
1360,Home,Kitchen,Small,Red,Cotton,Delta,Mid-range,5,false,2.35,Seniors
1361,Sports,Nutrition,Medium,Purple,Plastic,Alpha,Budget,1,true,10.80,Children
1362,Home,Bath,Small,Black,Plastic,Delta,Premium,5,true,8.30,Children
1363,Electronics,Accessories,Large,Red,Leather,Gamma,Mid-range,3,false,14.13,Seniors
1364,Home,Decor,Small,Green,Leather,Beta,Mid-range,5,false,2.49,Seniors
1365,Food,Snacks,Medium,Blue,Cotton,Gamma,Premium,5,true,18.68,Adults
1366,Clothing,Shoes,Large,Black,Glass,Beta,Budget,5,true,18.98,Seniors
1367,Home,Decor,Small,White,Wood,Gamma,Luxury,3,true,12.70,Children
1368,Electronics,Phones,Medium,Red,Wood,Gamma,Premium,5,true,16.48,Adults
1369,Electronics,Tablets,Medium,Black,Glass,Epsilon,Budget,5,false,17.36,Teens
1370,Sports,Apparel,Small,Blue,Glass,Alpha,Mid-range,2,true,16.43,Adults
1371,Clothing,Shoes,Medium,Yellow,Metal,Beta,Premium,4,true,14.20,Children
1372,Electronics,Laptops,Medium,White,Metal,Delta,Mid-range,3,true,0.90,Adults
1373,Home,Decor,Medium,Purple,Cotton,Epsilon,Luxury,3,false,1.24,Teens
1374,Home,Bath,Large,Blue,Cotton,Alpha,Budget,4,true,2.42,Teens
1375,Electronics,Phones,Small,Red,Metal,Delta,Budget,3,true,18.07,Children
1376,Food,Beverages,Medium,Red,Leather,Beta,Premium,4,true,10.21,Adults
1377,Sports,Accessories,Medium,Green,Wood,Gamma,Mid-range,5,true,9.29,Children
1378,Sports,Equipment,Small,Purple,Leather,Gamma,Mid-range,1,true,12.58,Children
1379,Sports,Accessories,Large,Red,Leather,Gamma,Premium,3,true,3.84,Children
1380,Electronics,Accessories,Large,White,Plastic,Gamma,Premium,4,true,17.49,Children
1381,Food,Frozen,Large,Yellow,Plastic,Gamma,Premium,2,false,2.37,Children
1382,Food,Frozen,Medium,Red,Wood,Beta,Luxury,3,false,3.41,Children
1383,Electronics,Tablets,Large,Blue,Glass,Gamma,Budget,3,false,12.02,Teens
1384,Clothing,Dresses,Medium,Yellow,Cotton,Alpha,Budget,2,true,6.74,Adults
1385,Home,Kitchen,Large,Black,Glass,Delta,Budget,2,true,17.34,Seniors
1386,Electronics,Laptops,Small,Yellow,Metal,Gamma,Premium,1,true,7.50,Children
1387,Clothing,Pants,Small,Green,Metal,Beta,Luxury,4,true,12.50,Children
1388,Electronics,Laptops,Medium,Yellow,Metal,Epsilon,Premium,3,false,4.11,Adults
1389,Sports,Nutrition,Large,White,Wood,Beta,Luxury,4,false,6.51,Children
1390,Sports,Nutrition,Large,Blue,Plastic,Alpha,Mid-range,5,true,2.50,Children
1391,Clothing,Dresses,Medium,Blue,Cotton,Delta,Mid-range,3,true,16.49,Teens
1392,Sports,Apparel,Small,Blue,Glass,Gamma,Premium,3,false,13.28,Children
1393,Home,Kitchen,Medium,White,Leather,Delta,Budget,2,false,14.88,Children
1394,Electronics,Phones,Small,White,Wood,Gamma,Premium,1,false,11.96,Adults
1395,Electronics,Phones,Small,Black,Metal,Beta,Budget,5,false,14.19,Children
1396,Food,Frozen,Large,Green,Wood,Alpha,Mid-range,4,false,2.97,Teens
1397,Home,Bath,Medium,Red,Leather,Delta,Mid-range,5,true,6.88,Children
1398,Food,Frozen,Large,Purple,Plastic,Delta,Luxury,5,true,6.41,Adults
1399,Home,Decor,Small,Green,Plastic,Alpha,Budget,2,true,13.13,Children
1400,Clothing,Pants,Large,Black,Wood,Delta,Luxury,2,true,5.41,Seniors
1401,Clothing,Shoes,Large,Black,Metal,Alpha,Luxury,3,true,9.65,Teens
1402,Sports,Equipment,Medium,Green,Glass,Gamma,Luxury,3,true,9.05,Adults
1403,Clothing,Shirts,Medium,Green,Glass,Epsilon,Premium,4,false,12.76,Seniors
1404,Electronics,Accessories,Small,Green,Wood,Gamma,Mid-range,2,false,7.57,Teens
1405,Home,Decor,Large,White,Plastic,Epsilon,Premium,5,false,2.97,Adults
1406,Electronics,Laptops,Medium,Black,Cotton,Epsilon,Premium,1,false,1.96,Children
1407,Home,Furniture,Large,Green,Glass,Beta,Budget,3,true,1.41,Teens
1408,Electronics,Tablets,Small,Black,Metal,Gamma,Mid-range,4,true,6.24,Seniors
1409,Sports,Accessories,Medium,Purple,Cotton,Gamma,Budget,4,true,6.10,Children
1410,Food,Snacks,Medium,Black,Glass,Alpha,Mid-range,2,true,17.02,Children
1411,Home,Decor,Large,Purple,Cotton,Epsilon,Mid-range,2,false,1.93,Teens
1412,Clothing,Dresses,Large,Red,Leather,Gamma,Budget,1,true,11.19,Children
1413,Clothing,Pants,Medium,Green,Wood,Delta,Premium,5,true,11.22,Adults
1414,Food,Frozen,Medium,Green,Metal,Gamma,Mid-range,5,true,10.86,Adults
1415,Clothing,Shirts,Small,Yellow,Metal,Epsilon,Budget,4,true,15.16,Adults
1416,Food,Fresh,Medium,Purple,Wood,Gamma,Luxury,5,true,13.20,Teens
1417,Sports,Nutrition,Medium,White,Metal,Epsilon,Premium,4,true,15.46,Teens
1418,Food,Frozen,Small,Black,Cotton,Gamma,Mid-range,2,true,4.45,Adults
1419,Sports,Accessories,Small,Black,Metal,Gamma,Luxury,1,true,18.79,Seniors
1420,Sports,Accessories,Large,Yellow,Cotton,Epsilon,Luxury,5,true,14.68,Adults
1421,Food,Fresh,Medium,Purple,Cotton,Alpha,Luxury,3,true,12.03,Adults
1422,Home,Decor,Small,Purple,Glass,Delta,Premium,2,false,11.11,Children
1423,Clothing,Dresses,Small,Blue,Wood,Beta,Luxury,1,true,14.15,Seniors
1424,Sports,Equipment,Small,Yellow,Leather,Delta,Mid-range,2,true,16.00,Seniors
1425,Clothing,Shirts,Large,Purple,Metal,Gamma,Premium,3,false,14.72,Children
1426,Food,Frozen,Medium,Black,Leather,Epsilon,Luxury,1,false,17.79,Seniors
1427,Electronics,Laptops,Large,Purple,Plastic,Gamma,Premium,1,true,2.96,Seniors
1428,Electronics,Laptops,Medium,Red,Cotton,Epsilon,Luxury,2,true,11.06,Children
1429,Electronics,Tablets,Small,Green,Leather,Delta,Luxury,3,true,12.76,Teens
1430,Home,Furniture,Large,Red,Cotton,Beta,Premium,2,true,9.41,Adults
1431,Sports,Equipment,Medium,Blue,Plastic,Alpha,Budget,4,true,9.85,Children
1432,Electronics,Accessories,Large,Black,Glass,Beta,Luxury,3,false,5.20,Teens
1433,Home,Kitchen,Medium,White,Glass,Beta,Mid-range,5,true,4.18,Adults
1434,Home,Kitchen,Large,Yellow,Metal,Epsilon,Premium,3,false,13.92,Seniors
1435,Food,Frozen,Large,Red,Wood,Epsilon,Premium,3,true,17.04,Adults
1436,Home,Bath,Medium,Blue,Plastic,Gamma,Mid-range,4,false,19.86,Teens
1437,Sports,Equipment,Large,Blue,Metal,Beta,Premium,3,true,4.59,Children
1438,Food,Fresh,Medium,Black,Leather,Epsilon,Mid-range,3,true,6.81,Seniors
1439,Food,Snacks,Small,Green,Metal,Delta,Budget,2,true,0.37,Adults
1440,Sports,Accessories,Medium,Green,Metal,Gamma,Budget,5,true,11.54,Seniors
1441,Clothing,Shoes,Large,Black,Wood,Delta,Premium,4,true,17.60,Adults
1442,Sports,Nutrition,Small,Green,Plastic,Gamma,Premium,2,false,6.11,Seniors
1443,Home,Decor,Large,Black,Cotton,Epsilon,Luxury,2,false,11.25,Children
1444,Electronics,Laptops,Small,Red,Leather,Alpha,Premium,2,true,9.81,Seniors
1445,Electronics,Tablets,Large,Green,Plastic,Beta,Luxury,5,true,9.57,Children
1446,Electronics,Tablets,Medium,Red,Glass,Epsilon,Luxury,5,true,14.52,Children
1447,Electronics,Tablets,Large,Yellow,Metal,Epsilon,Budget,3,true,5.70,Seniors
1448,Sports,Nutrition,Large,Black,Plastic,Epsilon,Budget,3,false,5.16,Teens
1449,Food,Beverages,Large,Purple,Plastic,Delta,Premium,4,true,12.20,Children
1450,Electronics,Accessories,Small,Blue,Metal,Alpha,Premium,2,false,6.73,Children
1451,Electronics,Accessories,Small,Red,Glass,Alpha,Budget,5,true,5.34,Children
1452,Clothing,Shirts,Medium,Blue,Metal,Gamma,Luxury,2,true,15.67,Children
1453,Sports,Equipment,Medium,Yellow,Metal,Delta,Luxury,3,true,15.98,Teens
1454,Sports,Equipment,Medium,White,Plastic,Epsilon,Luxury,3,true,2.88,Seniors
1455,Home,Kitchen,Small,Black,Cotton,Beta,Budget,1,true,16.04,Adults
1456,Home,Furniture,Medium,Black,Cotton,Epsilon,Mid-range,5,false,12.99,Teens
1457,Food,Beverages,Large,Purple,Wood,Epsilon,Budget,3,false,15.72,Adults
1458,Sports,Nutrition,Small,Red,Plastic,Alpha,Luxury,2,false,11.61,Teens
1459,Food,Fresh,Large,Green,Metal,Epsilon,Luxury,3,true,17.26,Adults
1460,Home,Decor,Large,Blue,Wood,Beta,Mid-range,1,true,5.80,Seniors
1461,Sports,Apparel,Large,Purple,Leather,Alpha,Budget,2,true,15.11,Seniors
1462,Clothing,Shirts,Large,Purple,Leather,Beta,Budget,1,true,19.65,Adults
1463,Home,Furniture,Small,Red,Leather,Gamma,Mid-range,5,true,5.74,Seniors
1464,Food,Fresh,Large,Red,Cotton,Gamma,Premium,5,false,15.06,Adults
1465,Food,Fresh,Small,Blue,Glass,Beta,Luxury,1,true,5.55,Teens
1466,Clothing,Dresses,Large,Yellow,Wood,Alpha,Luxury,1,true,7.46,Seniors
1467,Clothing,Shirts,Large,Black,Wood,Gamma,Premium,1,false,19.83,Teens
1468,Home,Bath,Large,Red,Wood,Epsilon,Premium,3,false,12.33,Seniors
1469,Food,Frozen,Small,White,Plastic,Delta,Premium,3,true,19.08,Seniors
1470,Home,Decor,Large,Green,Plastic,Epsilon,Budget,5,true,9.19,Seniors
1471,Electronics,Accessories,Medium,Blue,Wood,Epsilon,Premium,5,true,8.95,Children
1472,Food,Frozen,Medium,Green,Leather,Beta,Premium,5,true,13.32,Seniors
1473,Electronics,Phones,Large,Blue,Plastic,Epsilon,Luxury,5,false,19.97,Children
1474,Home,Kitchen,Medium,Purple,Glass,Gamma,Premium,2,false,8.50,Adults
1475,Electronics,Phones,Large,Red,Glass,Delta,Luxury,1,true,6.19,Adults
1476,Food,Snacks,Medium,Purple,Cotton,Alpha,Luxury,4,true,2.88,Children
1477,Sports,Equipment,Medium,Red,Leather,Beta,Mid-range,4,false,12.82,Seniors
1478,Clothing,Shoes,Small,Blue,Leather,Delta,Mid-range,5,true,0.39,Children
1479,Home,Bath,Medium,White,Wood,Beta,Budget,1,false,9.53,Children
1480,Electronics,Accessories,Small,Purple,Metal,Alpha,Luxury,1,false,19.51,Children
1481,Food,Frozen,Large,Yellow,Plastic,Epsilon,Premium,4,true,8.05,Teens
1482,Clothing,Pants,Medium,White,Cotton,Alpha,Mid-range,3,true,9.22,Teens
1483,Clothing,Dresses,Small,Red,Plastic,Gamma,Mid-range,1,false,19.21,Adults
1484,Food,Frozen,Small,Green,Leather,Delta,Luxury,2,false,2.47,Seniors
1485,Electronics,Tablets,Medium,Green,Metal,Delta,Luxury,2,true,4.18,Seniors
1486,Home,Bath,Medium,Red,Metal,Beta,Mid-range,2,false,4.50,Teens
1487,Home,Kitchen,Medium,Red,Plastic,Gamma,Mid-range,3,false,15.82,Seniors
1488,Clothing,Pants,Small,Yellow,Cotton,Delta,Luxury,5,false,16.15,Children
1489,Electronics,Accessories,Small,Blue,Metal,Epsilon,Luxury,1,true,14.47,Children
1490,Food,Beverages,Small,Green,Glass,Alpha,Budget,5,false,19.58,Children
1491,Sports,Nutrition,Small,Blue,Metal,Gamma,Premium,2,true,7.24,Children
1492,Electronics,Accessories,Large,Purple,Leather,Alpha,Budget,2,false,8.27,Adults
1493,Home,Furniture,Medium,Black,Cotton,Epsilon,Luxury,3,false,14.90,Teens
1494,Food,Frozen,Large,Yellow,Metal,Delta,Budget,1,true,3.06,Teens
1495,Sports,Apparel,Small,Yellow,Glass,Delta,Budget,2,true,12.48,Children
1496,Electronics,Tablets,Small,Blue,Leather,Epsilon,Premium,2,true,2.88,Teens
1497,Sports,Apparel,Small,Purple,Cotton,Epsilon,Premium,5,true,7.36,Seniors
1498,Clothing,Shirts,Small,White,Cotton,Gamma,Premium,3,true,16.69,Seniors
1499,Food,Snacks,Large,Blue,Leather,Alpha,Luxury,5,true,18.33,Seniors
1500,Electronics,Laptops,Small,White,Wood,Gamma,Mid-range,5,false,16.39,Adults
1501,Electronics,Phones,Small,Blue,Wood,Beta,Luxury,1,true,0.41,Children
1502,Electronics,Tablets,Large,Yellow,Plastic,Alpha,Premium,3,true,17.99,Children
1503,Clothing,Shirts,Small,Black,Wood,Gamma,Premium,5,true,13.90,Seniors
1504,Clothing,Shoes,Large,Black,Plastic,Gamma,Premium,3,true,2.86,Adults
1505,Sports,Nutrition,Large,White,Cotton,Gamma,Mid-range,5,true,5.04,Teens
1506,Sports,Equipment,Small,Green,Plastic,Delta,Premium,4,true,3.39,Children
1507,Home,Furniture,Medium,Yellow,Glass,Gamma,Luxury,1,true,13.98,Adults
1508,Home,Furniture,Small,Red,Wood,Delta,Mid-range,5,true,13.16,Seniors
1509,Food,Frozen,Small,White,Glass,Alpha,Premium,4,true,19.43,Adults
1510,Clothing,Shirts,Small,Green,Plastic,Delta,Luxury,5,true,1.61,Children
1511,Sports,Nutrition,Small,Yellow,Metal,Delta,Premium,3,false,5.34,Seniors
1512,Sports,Apparel,Medium,White,Glass,Gamma,Mid-range,1,true,5.81,Seniors
1513,Sports,Equipment,Large,Purple,Plastic,Gamma,Luxury,2,true,17.93,Adults
1514,Electronics,Tablets,Large,Blue,Leather,Alpha,Luxury,1,true,10.39,Teens
1515,Home,Bath,Small,Yellow,Wood,Beta,Premium,4,true,18.67,Seniors
1516,Food,Beverages,Medium,Purple,Wood,Delta,Mid-range,2,true,13.38,Teens
1517,Food,Beverages,Small,White,Metal,Alpha,Luxury,1,true,13.17,Seniors
1518,Sports,Nutrition,Small,Black,Wood,Alpha,Premium,3,false,4.57,Teens
1519,Clothing,Shirts,Small,Black,Plastic,Beta,Premium,4,true,14.53,Children
1520,Sports,Apparel,Large,Green,Plastic,Delta,Premium,1,false,16.60,Children
1521,Clothing,Shirts,Small,Black,Glass,Gamma,Luxury,2,false,19.72,Teens
1522,Home,Bath,Small,Red,Cotton,Epsilon,Mid-range,2,true,6.33,Teens
1523,Clothing,Dresses,Large,Black,Wood,Delta,Budget,2,true,13.93,Adults
1524,Electronics,Accessories,Medium,Blue,Leather,Delta,Luxury,2,true,17.05,Adults
1525,Clothing,Pants,Medium,Black,Plastic,Epsilon,Budget,1,false,18.74,Seniors
1526,Clothing,Dresses,Large,Blue,Leather,Epsilon,Mid-range,5,false,14.69,Children
1527,Home,Kitchen,Large,White,Metal,Gamma,Premium,5,true,5.86,Teens
1528,Electronics,Phones,Small,Purple,Glass,Delta,Premium,4,true,13.25,Teens
1529,Home,Kitchen,Large,Black,Glass,Epsilon,Premium,4,true,20.00,Children
1530,Home,Furniture,Small,Purple,Wood,Delta,Mid-range,4,true,12.16,Seniors
1531,Food,Frozen,Medium,Yellow,Plastic,Beta,Premium,1,true,9.61,Adults
1532,Sports,Apparel,Large,Purple,Plastic,Gamma,Premium,2,true,0.36,Teens
1533,Clothing,Dresses,Small,Black,Glass,Delta,Luxury,2,true,15.35,Seniors
1534,Clothing,Shirts,Small,Black,Metal,Delta,Premium,2,true,15.94,Children
1535,Food,Frozen,Large,Green,Wood,Beta,Luxury,5,true,2.18,Teens
1536,Sports,Apparel,Small,Blue,Cotton,Delta,Luxury,4,true,16.03,Adults
1537,Food,Fresh,Large,Purple,Wood,Alpha,Budget,3,false,16.13,Children
